#"Step";"Kinetic Energy (kJ/mole)";"Temperature (K)";"Box Volume (nm^3)";"Speed (ns/day)"
14350;1894.6758516041314;12.090255025202218;250.04699999999997;9.87
14400;1903.2789562219148;12.145152926998682;250.04699999999997;9.87
14450;1924.8930300968377;12.283076078898324;250.04699999999997;9.87
14500;1905.3204535139553;12.158180075084795;250.04699999999997;9.87
14550;1916.567395430977;12.229948760960694;250.04699999999997;9.86
14600;1915.6551579350069;12.22412761537503;250.04699999999997;9.85
14650;1902.8864543044117;12.142648304228263;250.04699999999997;9.85
14700;1921.7805506278148;12.26321480790079;250.04699999999997;9.84
14750;1910.9576587200606;12.19415205863729;250.04699999999997;9.83
14800;1897.542075306648;12.10854489546861;250.04699999999997;9.83
14850;1893.9490176923475;12.085616972024418;250.04699999999997;9.82
14900;1905.44359929569;12.15896588966368;250.04699999999997;9.81
14950;1889.5295011710102;12.05741527103909;250.04699999999997;9.82
15000;1900.755426743007;12.12904984797449;250.04699999999997;9.81
15050;1986.7292032471369;12.677663418224313;250.04699999999997;9.81
15100;2084.509439599824;13.301616055255938;250.04699999999997;9.81
15150;2145.8689510961976;13.693161733945459;250.04699999999997;9.8
15200;2228.45242795056;14.220141214468093;250.04699999999997;9.8
15250;2265.4168594940975;14.456017659425482;250.04699999999997;9.79
15300;2287.0545513920415;14.594091522023882;250.04699999999997;9.79
15350;2363.3872748837152;15.081183861856694;250.04699999999997;9.79
15400;2427.3362204957693;15.48925316848132;250.04699999999997;9.79
15450;2465.8936935863517;15.735295087682344;250.04699999999997;9.79
15500;2497.8012734959325;15.938902885827465;250.04699999999997;9.78
15550;2522.8337858985997;16.098639686512154;250.04699999999997;9.77
15600;2565.868388887863;16.373250947645825;250.04699999999997;9.76
15650;2553.781515122253;16.296122511053397;250.04699999999997;9.75
15700;2597.169398527162;16.572988115755628;250.04699999999997;9.75
15750;2616.08208915685;16.69367327291963;250.04699999999997;9.75
15800;2678.645243487237;17.092899605167993;250.04699999999997;9.75
15850;2684.503160289338;17.13027998767187;250.04699999999997;9.73
15900;2679.6174209511614;17.099103238078946;250.04699999999997;9.72
15950;2688.6998367983906;17.157059707912545;250.04699999999997;9.69
16000;2715.797229029221;17.32997286469939;250.04699999999997;9.67
16050;2738.293892163635;17.473527971648604;250.04699999999997;9.66
16100;2750.1851649974797;17.549408244790694;250.04699999999997;9.66
16150;2769.7457964468617;17.674228024636832;250.04699999999997;9.66
16200;2771.499960561179;17.68542164991062;250.04699999999997;9.65
16250;2810.5749752514107;17.934766091767756;250.04699999999997;9.64
16300;2792.8672047628484;17.821769738880683;250.04699999999997;9.64
16350;2796.5036821424724;17.84497473137363;250.04699999999997;9.64
16400;2792.700242157974;17.8207043215583;250.04699999999997;9.64
16450;2782.3909622440688;17.75491901945516;250.04699999999997;9.63
16500;2817.141037205954;17.97666527123663;250.04699999999997;9.63
16550;2821.200135092615;18.002567078440453;250.04699999999997;9.63
16600;2798.51027625893;17.857779156246355;250.04699999999997;9.63
16650;2819.9079696641184;17.994321546862032;250.04699999999997;9.62
16700;2815.712618015282;17.967550280784042;250.04699999999997;9.62
16750;2791.3990754443735;17.812401351219382;250.04699999999997;9.62
16800;2825.171629775114;18.0279098744137;250.04699999999997;9.62
