#"Step";"Kinetic Energy (kJ/mole)";"Temperature (K)";"Box Volume (nm^3)";"Speed (ns/day)"
1910;1080.8566639012172;6.897133724056855;250.04699999999997;13.1
1920;1084.5080123353675;6.920433611326423;250.04699999999997;13.1
1930;1078.6784018199412;6.883233856144328;250.04699999999997;13.1
1940;1078.1887958223717;6.88010959540734;250.04699999999997;13.1
1950;1080.3085736103837;6.8936362649071;250.04699999999997;13.1
1960;1076.920565435861;6.872016797480642;250.04699999999997;13.1
1970;1083.7879280316515;6.915838628567657;250.04699999999997;13.1
1980;1081.28040104711;6.8998376642338295;250.04699999999997;13.1
1990;1071.7162927256759;6.838807431227536;250.04699999999997;13.1
2000;1076.486776517457;6.869248715200937;250.04699999999997;13.1
2010;1104.805356123455;7.049954480304837;250.04699999999997;13
2020;1138.1469875094099;7.2627132094938895;250.04699999999997;13
2030;1146.9851003028396;7.319110739194603;250.04699999999997;13
2040;1161.0721565925728;7.409002687177713;250.04699999999997;13
2050;1191.580939227421;7.60368451745041;250.04699999999997;13
2060;1206.7324113638551;7.700368687453232;250.04699999999997;13
2070;1217.9089995305985;7.771688433853746;250.04699999999997;13.1
2080;1231.7828405741639;7.860219818393115;250.04699999999997;13.1
2090;1251.920829216998;7.988723814567635;250.04699999999997;13.1
2100;1273.1155194004707;8.123970806437711;250.04699999999997;13.1
2110;1291.7450697391707;8.242849196326423;250.04699999999997;13.1
2120;1303.5551317150876;8.318211248907286;250.04699999999997;13.1
2130;1324.6660870406376;8.452923914134667;250.04699999999997;13.1
2140;1330.2810447535533;8.48875393257682;250.04699999999997;13.1
2150;1347.5795796962573;8.599138882510386;250.04699999999997;13.1
2160;1361.3038985964527;8.686716140335298;250.04699999999997;13.1
2170;1359.0368193239015;8.672249514529998;250.04699999999997;13.1
2180;1386.871445057452;8.849867086087032;250.04699999999997;13.1
2190;1380.1313584154097;8.80685742492243;250.04699999999997;13.1
2200;1402.116669418984;8.947149505288868;250.04699999999997;13.1
2210;1402.4069618202445;8.949001911419526;250.04699999999997;13.1
2220;1419.7536000924506;9.059693817036699;250.04699999999997;13.1
2230;1428.401029989093;9.114874566120744;250.04699999999997;13.1
2240;1444.59529280113;9.21821296417807;250.04699999999997;13.1
2250;1466.2198167837184;9.356202800026109;250.04699999999997;13.1
2260;1490.1181683096474;9.508702323565075;250.04699999999997;13.1
2270;1502.370614752698;9.586887308112006;250.04699999999997;13.1
2280;1513.5170515925024;9.658014653669001;250.04699999999997;13.1
2290;1514.138816062602;9.661982240527065;250.04699999999997;13.1
2300;1528.852392702854;9.755872123465561;250.04699999999997;13.1
2310;1543.2760425086449;9.84791193301851;250.04699999999997;13.1
2320;1534.1083001188558;9.789410979726652;250.04699999999997;13.1
2330;1552.2352864929885;9.90508242184488;250.04699999999997;13.1
2340;1559.3992616097075;9.950796988841658;250.04699999999997;13.1
2350;1568.238620759915;10.007202471761008;250.04699999999997;13.1
2360;1570.3845637650832;10.020896106046823;250.04699999999997;13.1
2370;1587.7059051173208;10.131426587632804;250.04699999999997;13.1
2380;1595.9948716315976;10.184319919739254;250.04699999999997;13.1
2390;1622.1549832192125;10.351252126276975;250.04699999999997;13.1
2400;1630.2296705489032;10.402778105764218;250.04699999999997;13.1
2410;1616.7372298408864;10.31668050287651;250.04699999999997;13.1
2420;1631.043149796049;10.407969057845746;250.04699999999997;13.1
2430;1634.9277215981401;10.432757183852221;250.04699999999997;13.1
2440;1648.5848189465494;10.519905489303248;250.04699999999997;13
2450;1661.3761379723678;10.601529113207004;250.04699999999997;13
2460;1634.3693448159613;10.42919408481817;250.04699999999997;13
2470;1655.8725316163989;10.566409647074762;250.04699999999997;13
2480;1657.8999087906843;10.579346692241952;250.04699999999997;13
2490;1671.2130997283698;10.664300471274682;250.04699999999997;13
2500;1694.8074992938434;10.81486042466807;250.04699999999997;13
2510;1695.4536581917182;10.818983676598208;250.04699999999997;13
2520;1696.668688859483;10.826736997898145;250.04699999999997;13
2530;1694.813464284025;10.814898488304369;250.04699999999997;13
2540;1702.314687283799;10.862765092500224;250.04699999999997;13
2550;1705.4691558415975;10.882894303151469;250.04699999999997;13
2560;1710.9188570924832;10.917669791464464;250.04699999999997;13
2570;1710.8756513539824;10.917394088157966;250.04699999999997;13
2580;1703.4240377458486;10.869844050089277;250.04699999999997;13
2590;1692.7487608140243;10.801723257574219;250.04699999999997;13
